product_name,image,price,link 
Logitech Z906 5.1 Surround Sound Speaker System - 500W RMS (980-000469), https://www.overclockers.co.uk/media/image/thumbnail/SP099LG_117951_210x210.jpg, £269.99 , https://www.overclockers.co.uk/logitech-z906-5.1-surround-sound-speaker-system-500w-rms-980-000469-sp-099-lg.html
OcUK Air Duster Compressed Air (400ml) Triple Pack, https://www.overclockers.co.uk/media/image/thumbnail/BU250OK_94961_210x210.jpg, £12.95 , https://www.overclockers.co.uk/ocuk-air-duster-compressed-air-400ml-triple-pack-bu-250-ok.html
Corsair Gaming K70 MK2 SE RGB USB Mechanical Gaming Keyboard - Cherry MX Speed UK Layout, https://www.overclockers.co.uk/media/image/thumbnail/KB0A5CS_187203_210x210.jpg, £144.95 , https://www.overclockers.co.uk/corsair-gaming-k70-mk2-se-rgb-usb-mechanical-gaming-keyboard-cherry-mx-speed-uk-layout-kb-0a5-cs.html
Steelseries Arctis 7 7.1 Surround Lag Free Wireless Gaming Headset - White (61508) 2019 Edition, https://www.overclockers.co.uk/media/image/thumbnail/SP09FST_15283058189969d2856_210x210.jpg, £149.99 , https://www.overclockers.co.uk/steelseries-arctis-7-7.1-surround-lag-free-wireless-gaming-headset-white-61508-2019-edition-sp-09f-st.html
Logitech Wireless Charging Mouse and Mouse Mat Bundle G703 + Powerplay Surface, https://www.overclockers.co.uk/media/image/thumbnail/BU003LG_175699_210x210.png, £154.03 , https://www.overclockers.co.uk/logitech-wireless-charging-mouse-and-mouse-mat-bundle-g703-powerplay-surface-bu-003-lg.html
Corsair LT100 Full Desk Lighting Kit Bundle 4 Towers including Headset Stand ** SAVE **, https://www.overclockers.co.uk/media/image/thumbnail/BU03ECS_253593_210x210.jpg, £219.95 , https://www.overclockers.co.uk/corsair-lt100-full-desk-lighting-kit-bundle-4-towers-including-headset-stand-save-bu-03e-cs.html
TP-Link Archer TX3000E Dual-Band Wireless AX3000 (WiFi 6) Bluetooth 5.0 PCI-E Adapter, https://www.overclockers.co.uk/media/image/thumbnail/NW21UTP_227890_210x210.jpg, £49.99 , https://www.overclockers.co.uk/tp-link-archer-tx3000e-dual-band-wireless-ax3000-wifi-6-bluetooth-5.0-pci-e-adapter-nw-21u-tp.html
ASUS PCE-AC68 Dual-Band Wireless AC1900 PCI-E Adaptor, https://www.overclockers.co.uk/media/image/thumbnail/NW078AS_94962_210x210.jpg, £59.99 , https://www.overclockers.co.uk/asus-pce-ac68-dual-band-wireless-ac1900-pci-e-adaptor-nw-078-as.html
Seagate 4TB IronWolf NAS 5900RPM 64MB Cache Internal Hard Drive (ST4000VN008), https://www.overclockers.co.uk/media/image/thumbnail/HD36SSE_214871_210x210.jpg, £104.99 , https://www.overclockers.co.uk/seagate-4tb-ironwolf-nas-5900rpm-64mb-cache-internal-hard-drive-st4000vn008-hd-36s-se.html
ASUS PCE-AC56 Dual-Band Wireless AC1300 PCI-E Adapter, https://www.overclockers.co.uk/media/image/thumbnail/NW088AS_117035_210x210.jpg, £42.95 , https://www.overclockers.co.uk/asus-pce-ac56-dual-band-wireless-ac1300-pci-e-adapter-nw-088-as.html
Seagate 8TB IronWolf NAS 7200RPM 256MB Cache Internal Hard Drive (ST8000VN004), https://www.overclockers.co.uk/media/image/thumbnail/HD3CDSE_235010_210x210.jpg, £229.99 , https://www.overclockers.co.uk/seagate-8tb-ironwolf-nas-7200rpm-256mb-cache-internal-hard-drive-st8000vn004-hd-3cd-se.html
WD My Cloud EX2 Ultra 2-Bay Network Attached Storage - 0TB (WDBVBZ0000NCH-EESN), https://www.overclockers.co.uk/media/image/thumbnail/HD53AWD_148624_210x210.png, £149.99 , https://www.overclockers.co.uk/wd-my-cloud-ex2-ultra-2-bay-network-attached-storage-0tb-wdbvbz0000nch-eesn-hd-53a-wd.html
Seagate 2TB IronWolf NAS 5900RPM 64MB Cache Internal Hard Drive (ST2000VN004), https://www.overclockers.co.uk/media/image/thumbnail/HD36QSE_214865_210x210.jpg, £70.99 , https://www.overclockers.co.uk/seagate-2tb-ironwolf-nas-5900rpm-64mb-cache-internal-hard-drive-st2000vn004-hd-36q-se.html
Seagate 10TB IronWolf NAS 7200RPM 256MB Cache Internal Hard Drive (ST10000VN0008), https://www.overclockers.co.uk/media/image/thumbnail/HD3CASE_233615_210x210.jpg, £269.99 , https://www.overclockers.co.uk/seagate-10tb-ironwolf-nas-7200rpm-256mb-cache-internal-hard-drive-st10000vn0008-hd-3ca-se.html
TP-Link Archer C5400X AC5400 MU-MIMO Tri-Band Gaming Router, https://www.overclockers.co.uk/media/image/thumbnail/NW21QTP_218993_210x210.png, £299.99 , https://www.overclockers.co.uk/tp-link-archer-c5400x-ac5400-mu-mimo-tri-band-gaming-router-nw-21q-tp.html
Ubiquiti Networks UniFi Gigabit Switch 16 Port 150W, https://www.overclockers.co.uk/media/image/thumbnail/NW00QUQ_184951_210x210.jpg, £284.95 , https://www.overclockers.co.uk/ubiquiti-networks-unifi-gigabit-switch-16-port-150w-nw-00q-uq.html
Ubiquiti Networks UniFi Switch 8 Port Managed PoE Switch, https://www.overclockers.co.uk/media/image/thumbnail/NW00BUQ_184882_210x210.jpg, £109.99 , https://www.overclockers.co.uk/ubiquiti-networks-unifi-switch-8-port-managed-poe-switch-nw-00b-uq.html
WD 8TB Red Plus 5400rpm 256MB Cache Internal NAS Hard Drive (WD80EFAX), https://www.overclockers.co.uk/media/image/thumbnail/HD55FWD_263121_210x210.jpg, £239.99 , https://www.overclockers.co.uk/wd-8tb-red-plus-5400rpm-256mb-cache-internal-nas-hard-drive-wd80efax-hd-55f-wd.html
WD 6TB Red 5400rpm 256MB Cache Internal NAS Hard Drive (WD60EFAX), https://www.overclockers.co.uk/media/image/thumbnail/HD567WD_263135_210x210.jpg, £179.99 , https://www.overclockers.co.uk/wd-6tb-red-5400rpm-256mb-cache-internal-nas-hard-drive-wd60efax-hd-567-wd.html
Seagate 4TB IronWolf PRO NAS 7200RPM 128MB Cache Internal Hard Drive (ST4000NE001), https://www.overclockers.co.uk/media/image/thumbnail/HD3CBSE_233617_210x210.jpg, £149.99 , https://www.overclockers.co.uk/seagate-4tb-ironwolf-pro-nas-7200rpm-128mb-cache-internal-hard-drive-st4000ne001-hd-3cb-se.html
WD RED SA500 1TB 3D NAND 2.5" SATA NAS Solid State Drive, https://www.overclockers.co.uk/media/image/thumbnail/HD56XWD_242121_210x210.jpg, £116.99 , https://www.overclockers.co.uk/wd-red-sa500-1tb-3d-nand-2.5-sata-nas-solid-state-drive-hd-56x-wd.html
Seagate 12TB IronWolf NAS 7200RPM 256MB Cache Internal Hard Drive (ST12000VN0008), https://www.overclockers.co.uk/media/image/thumbnail/HD3BTSE_225415_210x210.jpg, £359.99 , https://www.overclockers.co.uk/seagate-12tb-ironwolf-nas-7200rpm-256mb-cache-internal-hard-drive-st12000vn0008-hd-3bt-se.html
WD 8TB Red Pro 7200rpm 256MB Cache Internal NAS Hard Drive (WD8003FFBX), https://www.overclockers.co.uk/media/image/thumbnail/HD55CWD_263128_210x210.jpg, £289.99 , https://www.overclockers.co.uk/wd-8tb-red-pro-7200rpm-256mb-cache-internal-nas-hard-drive-wd8003ffbx-hd-55c-wd.html
WD 2TB Red Pro 7200rpm 64MB Cache Internal NAS Hard Drive (WD2002FFSX), https://www.overclockers.co.uk/media/image/thumbnail/HD537WD_263125_210x210.jpg, £109.99 , https://www.overclockers.co.uk/wd-2tb-red-pro-7200rpm-64mb-cache-internal-nas-hard-drive-wd2002ffsx-hd-537-wd.html
OcUK Professional Cat6 RJ45 2m Network Cable - Yellow (B6-502Y), https://www.overclockers.co.uk/media/image/thumbnail/CB011OP_93006_210x210.jpg, £1.49 , https://www.overclockers.co.uk/ocuk-professional-cat6-rj45-2m-network-cable-yellow-b6-502y-cb-011-op.html
